0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
Philippines,1,Improving Compliance with Transparency,2,1,2. Access to Information Initiative,2. Access to Information Initiative,"The Aquino Administration will move toward giving citizens greater and freer access to official information in a timely, relevant, and meaningful manner, subject to certain limitations such as national security, foreign diplomacy, and privacy concerns. This initiative will entail the review, improvement, and rectification of current policies on citizen access to information; setting-up public access mechanisms and infrastructure, including information technology systems; and collaboration with stakeholders in broadening the scope of access to information and improving the compliance of agencies to existing standards. <br/>The proposed Freedom of Information Act, which has already been submitted to Congress upon instruction of the President, is a critical component of this Initiative. A roadmap for the improvement of public access to information will be developed within 2012 in consultation with stakeholders. <br/>",Not Specified,Not Specified,Presidential Communications Development and Strategic Planning Office (PCDSPO),None Specified,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,1,NR,NR,NR,NR,NR,0,None,0,b. medium,2,1,0,0,0,0,1,1,0,1,1,ND,ND,c. Substantial,4,ND,ND,ND,1,2011,2013,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Philippines,1,Improving Compliance with Transparency,3,1,3. Broader CSO Engagement,3. Broader CSO Engagement,"The Government, in partnership with the national CSO networks it engaged for its first OGP action plan, will engage a broader spectrum of CSOs—including regional and local organizations—as well as business groups and academia, in convening a Philippine Partnership for Open Governance. This partnership will be tapped in plotting the Government’s direction toward deepening open government and pursuing other governance reforms in the medium term. The partnership will be organized by June 2012 and expanded in 2012.",Not Specified,Not Specified,Department of Budget and Management,National civil society organization networks,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,1,2,NR,NR,NR,NR,NR,0,None,0,b. medium,2,1,0,0,0,0,1,1,1,0,1,ND,ND,b. Limited,3,ND,ND,ND,1,2011,2013,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Philippines,1,Deepening Citizen Participation,4,1,4. Participatory Budget Roadmap,4. Participatory Budget Roadmap,"By June 2012, alongside the preparations for the 2013 national budget, the Government will expand the coverage of participatory budget preparation and enhance the process to address issues experienced during the pilot consultations. By December 2012, the Government will craft a roadmap to expand participatory budgeting to the other phases of the budget cycle, in consultation with CSOs.",Not Specified,Not Specified,Department of the Interior and Local Government,"Civil society organizations, through consultation",NR,NR,NR,NR,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,2,NR,NR,NR,NR,NR,0,None,0,c. high,3,1,1,0,0,0,0,1,0,0,1,ND,ND,b. Limited,3,ND,ND,ND,1,2011,2013,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Philippines,1,Deepening Citizen Participation,5,1,5. Local Poverty Reduction,5. Local Poverty Reduction,"The government will push for a stronger collaboration among national agencies, local government units, and community organizations as a means of converging and localizing poverty reduction programs. By June 2012, alongside the preparation of the 2013 national budget, at least 300 city or municipal local poverty reduction action plans will be developed and priority poverty reduction programs identified. These projects will be given serious consideration by national government agencies in crafting the 2013 national budget.",Not Specified,Not Specified,"National Anti-Poverty Commission, Department of Interior and Local Government, Department of Social Welfare and Development, Department of Budget and Management",None Specified,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NR,0,2,NR,NR,NR,NR,NR,0,None,0,c. high,3,0,1,1,0,0,0,1,0,0,1,ND,ND,d. Complete,5,ND,ND,ND,1,2011,2013,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Philippines,1,Deepening Citizen Participation,6,1,6. Empowerment Fund,6. Empowerment Fund,The Empowerment Fund seeks to provide citizens groups with support in undertaking capacity development and community organizing projects that will empower citizens to demand better services and governance. This fund will be overseen by a multisectoral steering committee composed of government departments and nongovernment stakeholders. It will be operationalized within 2012.,Not Specified,Not Specified,Department of the Interior and Local Government (DILG),Multisectoral steering committee composed of government departments and nongovernment stakeholders,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,1,NR,NR,NR,NR,NR,0,None,0,c. high,3,0,0,1,0,0,0,1,0,0,1,ND,ND,b. Limited,3,ND,ND,ND,1,2011,2013,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Philippines,1,Deepening Citizen Participation,7,1,7. Social Audit,7. Social Audit,"The Commission on Audit (COA), in partnership with executive departments and CSOs, will craft a roadmap to institutionalize social audits for general public works and agriculture infrastructure projects for implementation throughout 2012.",Not Specified,Not Specified,Commission on Audit,"Department Public Works and Highways (pilot agency), Department of Agriculture, and Department of Budget and Management ",NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,2,NR,NR,NR,NR,NR,0,None,0,c. high,3,1,1,1,0,0,1,1,1,0,1,ND,ND,b. Limited,3,ND,ND,ND,1,2011,2013,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Philippines,1,Escalating Accountability,8,1,8. Results-Based Performance,8. Results-Based Performance,"In line with the goal of making all lower-income municipalities and cities meet the “Seal of Good Housekeeping” standards by 2016, increase the compliance rate from 50% to 70% in the span of 360 days. Furthermore, develop new standards that link performance in social development areas to the awarding of the Seal of Good Housekeeping and to grants under the Performance Challenge Fund.",Not Specified,Not Specified,Commission on Audit,"Department Public Works and Highways (pilot agency), Department of Agriculture, and Department of Budget and Management ",NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,1,NR,NR,NR,NR,NR,0,None,0,c. high,3,1,1,1,0,0,1,1,1,0,1,ND,ND,d. Complete,5,ND,ND,ND,1,2011,2013,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Philippines,1,Escalating Accountability,9,1,9. Performance-Based Budgeting,9. Performance-Based Budgeting,"A single Results-Based Performance Management System (RBPMS) shall be developed, harmonizing the currently disparate performance monitoring and reporting systems among national government departments and agencies. The President has created a task force to formulate the RBPMS by June 2012. In line with this, the Organizational Performance Indicator Framework (OPIF) — a core framework used in developing the RBPMS—will be reviewed and strengthened by jumpstarting in 2012 a review of agency outputs and performance indicators.",Not Specified,Not Specified,Department of Budget and Management,None Specified,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,1,NR,NR,NR,NR,NR,0,None,0,c. high,3,0,1,1,0,0,0,0,1,0,1,ND,ND,d. Complete,5,ND,ND,ND,1,2011,2013,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Philippines,1,Escalating Accountability,10,1,10. Citizen’s Charters,10. Citizen’s Charters,"Within 360 days, ensure that 100% of national government agencies have published a Citizen’s Charter. Furthermore, agencies shall strive to improve their Citizen’s Charters, as well as to review their processes for frontline and other services, in consultation with civil society organizations.",Not Specified,Not Specified,Civil Service Commission (CSC),Civil society organizations,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,2,NR,NR,NR,NR,NR,0,None,0,b. medium,2,1,0,0,0,0,1,0,0,0,1,ND,ND,c. Substantial,4,ND,ND,ND,1,2011,2013,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Philippines,1,Escalating Accountability,11,1,11. Internal Audit,11. Internal Audit,"Within 90 days, the Government will issue a Philippine Government Internal Audit Manual (PGIAM); and within 360 days, the PGIAM and the National Guidelines on Internal Control Systems (NGICS) will be rolled out in nine critical departments, in particular, the Public Works and Highways, Education, Finance, Justice, Health, Social Welfare, Budget, Labor, and Environment departments. This roll-out is in line with the target of all agencies to adopt the PGIAM and NGICS by 2016.",Not Specified,Not Specified,Department of Budget and Management,None Specified,NR,NR,NR,NR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,1,NR,NR,NR,NR,NR,0,None,0,c. high,3,1,1,0,0,0,0,0,1,0,1,ND,ND,c. Substantial,4,ND,ND,ND,1,2011,2013,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Philippines,1,Technology and Innovation,12,1,12. Single Portal for Information,12. Single Portal for Information,"Within 360 days, the Government, with CSOs, will craft a roadmap for the development of a single portal for government information, which complies with basic open data standards.",Not Specified,Not Specified,Presidential Communications Development and Strategic Planning Office (PCDSPO),None Specified,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,3,NR,NR,NR,NR,NR,0,None,0,c. high,3,1,0,0,0,0,1,0,0,1,1,ND,ND,b. Limited,3,ND,ND,ND,1,2011,2013,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Philippines,1,Technology and Innovation,13,1,13. Integrated Financial Management System,13. Integrated Financial Management System,"The Government plans to develop a complete Government Integrated Financial Management System (GIFMIS) by 2016. In the interim, within 360 days, the Government will develop a pilot GIFMIS to be initially used by its oversight agencies, particularly, the Finance and Budget Departments and the Commission on Audit.",Not Specified,Not Specified,Department of Budget and Management,None Specified,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,1,NR,NR,NR,NR,NR,0,None,0,c. high,3,0,1,1,0,0,0,0,1,1,1,ND,ND,b. Limited,3,ND,ND,ND,1,2011,2013,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Philippines,1,Technology and Innovation,14,1,14. Electronic Bidding,14. Electronic Bidding,"In line with the medium-term goal of digitizing the bidding process, develop additional features of PhilGEPS (The Philippine Government Electronic Procurement System) within 360 days, particularly: a facility to enable the online submission of bid documents; a module for CSOs to monitor tenders online; an electronic fee payment system; an expanded supplier registry; and a module for agency posting of their annual procurement plans.",Not Specified,Not Specified,Department of Budget and Management,Department of Public Works and Highways,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,2,NR,NR,NR,NR,NR,0,None,0,c. high,3,1,1,0,0,0,1,0,1,1,1,ND,ND,c. Substantial,4,ND,ND,ND,1,2011,2013,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Philippines,1,Technology and Innovation,15,1,15. Procurement Cards,15. Procurement Cards,"The Government will pilot a system of procurement cards, in lieu of the often-abused system of cash advances [used for procurement purchases], within 180 days.",Not Specified,Not Specified,Department of Budget and Management,Monetary Board,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,1,NR,NR,NR,NR,NR,0,None,0,c. high,3,1,1,0,0,0,0,0,1,1,1,ND,ND,b. Limited,3,ND,ND,ND,1,2011,2013,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Philippines,1,Technology and Innovation,16,1,16. Manpower Information System,16. Manpower Information System,"To better manage government manpower requirements and improve accountability in the disbursement of funds for personal services, the Government will complete its Government Manpower Information System (GMIS) and develop a central payroll system within 360 days, in accordance with Executive Order No. 31 series of 2011.",Not Specified,Not Specified,Department of Budget and Management,None Specified,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,1,NR,NR,NR,NR,NR,0,None,0,c. high,3,1,1,0,0,0,0,0,1,1,1,ND,ND,b. Limited,3,ND,ND,ND,1,2011,2013,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Philippines,1,Technology and Innovation,17,1,17.Expand the National Household Targeting System (NHTS),17.Expand the National Household Targeting System (NHTS),"The Government uses the National Household Targeting System (NHTS) to identify and locate beneficiaries of targeted poverty-reduction programs. Within 360 days, the Government will enhance the NHTS by expanding its coverage from indigent households to other poor sectors, such as the rural sector (a registry of farmers may be developed as part of NHTS or independent of it), the informal sector, and indigenous peoples. CSOs will be tapped to ensure the integrity of the NHTS.",Not Specified,Not Specified,Department of Budget and Management,"Department of the Interior and Local Government, Department of Agriculture, Department of Agrarian Reform, National Anti-Poverty Commission, and National Statistics Office ",NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NR,0,2,NR,NR,NR,NR,NR,0,None,0,c. high,3,0,1,1,0,0,0,0,0,0,0,ND,ND,c. Substantial,4,ND,ND,ND,1,2011,2013,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Philippines,1,Technology and Innovation,18,1,18. e-TAILS,18. e-TAILS,"Within 360 days, the Government will expand the e-TAILS (Electronic Transparency and Accountability Initiative for Lump-Sum Funds) so that (1) other often-politicized lump-sum funds are processed through it; and (2) citizen reportage on the implementation of projects funded by Congressional allocations is enabled. Modules for the School Building Fund and the Internal Revenue Allotment of Local Governments are slated for development.",Not Specified,Not Specified,Department of Budget and Management,None Specified,NR,NR,NR,NR,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,2,NR,NR,NR,NR,NR,0,None,0,c. high,3,1,1,0,0,0,1,0,1,1,1,ND,ND,c. Substantial,4,ND,ND,ND,1,2011,2013,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Philippines,1,Technology and Innovation,19,1,19. Budget ng Bayan,19. Budget ng Bayan,"Within 180 days, the Government will develop and launch a ""Budget ng Bayan"" (translated as “The People’s Budget”) website, which will serve as an interactive platform for citizens to learn about and find information on the national budget.",Not Specified,Not Specified,Department of Budget and Management,None Specified,NR,NR,NR,NR,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,1,NR,NR,NR,NR,NR,0,None,0,c. high,3,1,1,1,0,0,1,1,0,1,1,ND,ND,c. Substantial,4,ND,ND,ND,1,2011,2013,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Philippines,2,NA,1,1,1. Sustain transparency in national government plans and budgets,1. Sustain transparency in national government plans and budgets,The 100% compliance rate of departments in the Executive Branch to the disclosure of their approved budgets and plans will be sustained. The disclosure is through the department's respective websites under the Transparency Seal.,01/04/2012,01/06/2016,Presidential Communications Development and Strategic Planning Office,None Specified,NR,NR,NR,NR,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,2,0,1,0,0,0,NR,NR,NR,c. high,3,NR,NR,NR,NR,NR,1,0,0,1,1,None,0,c. Substantial,4,ND,0,ND,1,2013,2015,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Philippines,2,NA,2,1,2. Support for the passage of legislations on access to information and protection of whistleblowers,2. Support for the passage of legislations on access to information and protection of whistleblowers,The government commits to include in the priority legislation of the Executive two bills that promote access to information and protection of whistleblowers. Parallel activities will be conducted by civil society advocates to support the passage of the two priority bills.,Not Specified,Not Specified,"Presidential Communications Development and Strategic Planning Office, Department of Justice, Presidential Legislative Liaison Office",None Specified,NR,NR,NR,NR,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,4,0,0,0,1,0,NR,NR,NR,b. medium,2,NR,NR,NR,NR,NR,1,1,1,0,1,Minor,1,b. Limited,3,ND,0,ND,1,2013,2015,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Philippines,2,NA,4,1,4. Enhance performance benchmarks for local governance,4. Enhance performance benchmarks for local governance,"The Department of the Interior and Local Government will enhance the existing performance review of local government units and expand benchmarks beyond financial practices. In 2014, all local governments will be assessed on five performance areas: (1) Good Financial Housekeeping; (2) Disaster Preparedness; (3) Social Protection for the Basic Sector; (4) Business-Friendly Environment and Competitiveness; (5) Environmental Compliance; and (6) Law & Order and Public Safety. ",2014,2016,Department of the Interior and Local Government,None Specified,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,NR,0,4,0,0,0,0,1,NR,NR,NR,b. medium,2,NR,NR,NR,NR,NR,1,0,1,0,1,Minor,1,c. Substantial,4,ND,0,ND,1,2013,2015,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Philippines,2,NA,3,1,3. Engage civil society in public audit,3. Engage civil society in public audit,"The Commission on Audit will create an internal unit as a mode to institutionalize the engagement of civil society organizations in conducting participatory audits of government projects. For 2014, the Commission will jointly conduct four pilot audits of infrastructure projects with partner civil society organizations.   ",2012,2014,Commission on Audit,None Specified,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,2,0,0,0,0,0,NR,NR,NR,c. high,3,NR,NR,NR,NR,NR,1,1,1,0,1,Moderate,2,c. Substantial,4,ND,1,ND,1,2013,2015,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Philippines,2,NA,5,1,5. Enhance the government procurement system,5. Enhance the government procurement system,"The current government electronic procurement system will be enhanced to include additional functionalities by 2014, such as facilities for uploading of bid document, electronic payment, and uploading of annual procurement plans. Registration of all national government agencies, state universities and colleges, and local government units in the government procurement system is targeted by 2014.  ",01/04/2013,01/12/2013,Department of Budget and Management,None Specified,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,2,0,0,0,0,0,NR,NR,NR,b. medium,2,NR,NR,NR,NR,NR,1,0,0,1,1,Moderate,2,b. Limited,3,ND,0,ND,1,2013,2015,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Philippines,2,NA,6,1,6. Strengthen grassroots participation in local planning and budgeting,6. Strengthen grassroots participation in local planning and budgeting,"By 2014, 90% of all local government units have engaged grassroots organizations in the local planning and budgeting process. These local government units will have identified priority projects geared towards poverty reduction. By 2015, at least 70% of these projects would have been completed.",01/01/2012,01/12/2015,"Department of the Interior and Local Government, Department of Budget and Management, Department of Social Welfare and Development, National Anti-Poverty Commission",None Specified,NR,NR,NR,NR,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NR,0,3,0,1,0,0,0,NR,NR,NR,a. low,1,NR,NR,NR,NR,NR,1,1,1,1,1,Moderate,2,c. Substantial,4,ND,0,ND,1,2013,2015,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Philippines,2,NA,7,1,7. Provide more accessible government data in a single portal and open format,7. Provide more accessible government data in a single portal and open format,An Open Data portal will be launched that will feature dashboards and visualizations on selected government data presented in a more understandable format. Datasets available in the portal shall adopt open data standards.,01/05/2013,Not Specified,"Presidential Communications Development and Strategic Planning Office, Department of Budget and Management, Office of the Presidential Spokesperson",None Specified,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,3,1,0,0,0,0,NR,NR,NR,b. medium,2,NR,NR,NR,NR,NR,1,0,1,1,1,Moderate,2,d. Complete,5,ND,1,ND,1,2013,2015,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Philippines,2,NA,8,1,8. Initiate fiscal transparency in the extractive industry,8. Initiate fiscal transparency in the extractive industry,Policies that will institutionalize fiscal transparency in the extractive industries will be enacted by 2014. The government also commits to publish a report disclosing the revenues of extractive industries and government revenues from these industries by May 2015.,2013,Not Specified,Department of Finance,None Specified,NR,NR,NR,NR,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NR,0,2,0,1,0,0,1,NR,NR,NR,b. medium,2,NR,NR,NR,NR,NR,1,0,1,0,1,Transformative,3,d. Complete,5,ND,1,ND,1,2013,2015,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Philippines,2,NA,9,1,9.  Improve the ease of doing business,9.  Improve the ease of doing business,"By 2014, key indicators for ease of doing business would have improved. These include reducing the number of processing steps and days for starting a business, securing construction permits, getting electricity, registering property, paying taxes, trading across borders, enforcing contracts, and resolving insolvency. By 2016, the target is to bring the Philippines from the bottom-third of the rankings in the Doing Business Report to the top-third rank. ",2012,2016,National Competitiveness Council,None Specified,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,1,0,0,0,0,0,NR,NR,NR,c. high,3,NR,NR,NR,NR,NR,1,0,1,0,1,Transformative,3,c. Substantial,4,ND,1,ND,1,2013,2015,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Romania,1,NA,A.1.A,1,A.1.a) Designating a person responsible for publishing open data in each public institution,A.1.a) Designating a person responsible for publishing open data in each public institution,designating a person responsible for publishing open data in each public institution,04/01/2012,12/01/2012,CPM,"MoJ, via the SNA secretariat monitors progress on this indicator.  MDRAP should coordinate the progress in 3,000+ local government units.",NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,1,NR,NR,NR,NR,NR,0,A.1,0,a. low,1,0,0,0,0,0,1,0,1,1,1,Minor,1,d. Complete,5,0,ND,ND,1,2012,2014,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Romania,1,NA,A.1.D,1,A.1.d) Priority publishing on the web pages of public institutions of specific data-sets,A.1.d) Priority publishing on the web pages of public institutions of specific data-sets,"priority publishing on the web page of each institution of the following:  - data-sets identified according to the paragraph above [commitment A.1.c)];  - data-sets that are subject to compulsory disclosure according to Law 544/2001 [on free access to information of public interest];  - data-sets that are referred to by the last activity report of the institution;  - data-sets regarding transparency in the decision-making process (documents that support legislative proposals, subject to public consultation according to Law 52/2003 [on transparency of decision-making in public administration]);  - data-sets regarding public procurements, budgetary policy and budget execution (how public money is spent).",04/01/2012,12/01/2012,CPM,"SGG should support with the national, centralized reports on the implementation of the transparency laws, at www.sgg.ro/index.php?id=42,59,0,0,1,0.",NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,1,NR,NR,NR,NR,NR,0,A.1,0,a. low,1,0,1,1,0,0,1,0,0,1,1,Minor,1,b. Limited,3,0,ND,ND,1,2012,2014,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Romania,1,NA,A.1.F,1,"A.1.f) Organizing public debates on the utility of open data, in partnerships","A.1.f) Organizing public debates on the utility of open data, in partnerships","organizing public debates on the utility of open data, in partnership with representatives of public authorities, NGOs and the business environment",04/01/2012,12/01/2012,CPM,None Specified,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,2,NR,NR,NR,NR,NR,0,A.1,0,a. low,1,1,1,1,1,1,1,1,0,1,1,Minor,1,a. Not started,2,0,ND,ND,1,2012,2014,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Romania,1,NA,A.1.B,1,"A.1.b) Identifying regulatory needs, logistical and technical solutions","A.1.b) Identifying regulatory needs, logistical and technical solutions","identifying regulatory needs in order to make data open, as well as the logistical and technical solutions",04/01/2012,12/01/2012,CPM,"MSI and MoJ should support with the legal requirements, and facilitate interoperability.",NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,2,NR,NR,NR,NR,NR,0,A.1,0,b. medium,2,1,0,0,0,0,1,0,1,1,1,Moderate,2,a. Not started,2,0,ND,ND,1,2012,2014,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Romania,1,NA,A.1.E,1,"A.1.e) Initiating pilot-projects, in partnerships","A.1.e) Initiating pilot-projects, in partnerships","initiating pilot-projects that may serve as examples of good practice, and support promoting the concept and benefits of open data, in partnership with organizations whose commitment may have an immediate positive impact on increasing institutional transparency and credibility (ex.: data sets regarding the implementation of the [SNA] National Anticorruption Strategy)",04/01/2012,12/01/2012,CPM,None Specified,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,2,NR,NR,NR,NR,NR,0,A.1,0,a. low,1,1,1,1,1,1,1,1,0,1,1,Moderate,2,b. Limited,3,0,ND,ND,1,2012,2014,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
Romania,1,NA,A.1.C,1,A.1.c) Making an inventory of available (high-value) data-sets,A.1.c) Making an inventory of available (high-value) data-sets,"making an inventory of the available data-sets able to be delivered in an open format, and identifying those that reflect the most relevant information for the activity of each institution (high-value data-sets).  This will also include data-sets collected by the authorities in order to support public decisison-making.",04/01/2012,12/01/2012,CPM,"While not directly responsible, NGOs identified about 100 data sets that should be published.",NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NR,0,1,NR,NR,NR,NR,NR,0,A.1,0,a. low,1,0,1,1,0,0,1,0,1,1,1,Transformative,3,b. Limited,3,0,ND,ND,1,2012,2014,ND,ND,ND,ND,ND,ND,ND,ND,,,,,,,,,,
